;Index;wheat;maize;soybeans;rice;class;Word1;Word2;Word3;Word4;Word5
3109;37554;0.0;0.0;0.0;0.0;5.0;manag;said;year;growth;valuat
3110;60865;0.0;0.0;0.0;0.0;5.0;sprint;arora;softbank;compani;execut
3111;3146;0.0;0.0;0.0;0.0;5.0;beyond;campaign;anderson;market;oper
3112;3073;0.0;0.0;0.0;0.0;5.0;sinc;cent;futur;lowest;level
3113;22070;0.0;0.0;0.0;0.0;5.0;street;protest;arrest;bank;wall
3114;3752;1.0;1.0;0.0;1.0;5.0;cours;food;extrus;pet;industri
3115;41095;0.0;0.0;0.0;0.0;5.0;law;german;justic;european;poland
3116;41983;0.0;0.0;0.0;0.0;5.0;market;treasuri;trade;said;regul
3117;52565;0.0;0.0;0.0;0.0;5.0;email;chat;peopl;group;offic
3118;20754;0.0;0.0;0.0;0.0;5.0;kamphui;say;websit;internet;cyberbunk
3119;51944;0.0;0.0;0.0;0.0;5.0;airbnb;law;citi;user;websit
3120;3861;4.0;4.0;1.0;8.0;5.0;earn;quarter;2015;fiscal;lower
3121;12358;0.0;0.0;0.0;0.0;5.0;thomsen;imf;greec;said;fund
3122;23556;30.0;23.0;11.0;11.0;0.0;wheat;price;market;corn;futur
3123;52201;0.0;0.0;0.0;0.0;5.0;yellen;rate;expect;data;fed
3124;33247;0.0;0.0;0.0;0.0;5.0;demarco;said;fanni;freddi;mac
3125;16581;0.0;0.0;0.0;0.0;5.0;watch;make;dial;categori;time
3126;11235;0.0;0.0;0.0;0.0;5.0;flight;crash;said;plane;airlin
3127;43458;0.0;0.0;0.0;0.0;5.0;percent;growth;quarter;said;franc
3128;7483;10.0;10.0;1.0;12.0;3.0;grain;agspr;agricultur;us;experi
3129;21816;0.0;0.0;0.0;0.0;5.0;game;olymp;bid;said;comcast
3130;40409;0.0;0.0;0.0;0.0;5.0;said;bank;mcfarlan;invest;staley
3131;221;7.0;5.0;5.0;7.0;4.0;bar;cricket;protein;flour;exo
3132;28395;0.0;0.0;0.0;2.0;5.0;korchevski;trade;million;fund;scheme
3133;6815;0.0;0.0;0.0;0.0;5.0;nt;sprout;claim;year;could
3134;25037;0.0;0.0;0.0;0.0;5.0;bubbl;manag;market;stock;big
3135;48283;0.0;0.0;0.0;0.0;5.0;senat;stewartcousin;said;democrat;cuomo
3136;59686;0.0;0.0;0.0;0.0;5.0;singapor;market;secur;said;trade
3137;31429;0.0;0.0;0.0;0.0;5.0;bank;percent;market;trade;greenwich
3138;46703;0.0;0.0;0.0;0.0;5.0;dot;polici;rate;yellen;crescenzi
3139;40501;0.0;0.0;0.0;0.0;5.0;bank;point;debt;investor;basi
3140;55799;0.0;0.0;0.0;0.0;5.0;servic;bmw;vehicl;citi;reachnow
3141;14933;0.0;0.0;0.0;0.0;5.0;premier;tech;compani;almeida;chrono
3142;39145;0.0;0.0;0.0;0.0;5.0;percent;bank;rate;said;price
3143;49232;0.0;0.0;0.0;0.0;5.0;flipkart;binni;compani;bansal;accord
3144;57419;0.0;0.0;0.0;0.0;5.0;oil;saudi;market;arabia;aramco
3145;32472;0.0;0.0;0.0;0.0;5.0;percent;rupe;said;year;india
3146;1158;8.0;7.0;3.0;13.0;3.0;mill;miller;industri;food;confer
3147;34529;0.0;0.0;0.0;0.0;5.0;percent;asset;bond;year;market
3148;35453;0.0;0.0;0.0;0.0;5.0;govern;socialist;coelho;parliament;parti
3149;17373;50.0;42.0;25.0;22.0;0.0;bushel;wheat;corn;us;yield
3150;48991;0.0;0.0;0.0;0.0;5.0;china;japan;said;summit;nation
3151;14583;1.0;1.0;1.0;1.0;5.0;100;17900;eu;rapem;200
3152;8308;8.0;6.0;2.0;4.0;0.0;mmt;year;wheat;fall;still
3153;987;0.0;0.0;0.0;2.0;5.0;product;sefar;food;compani;us
3154;26867;0.0;0.0;0.0;0.0;5.0;model;tesla;said;consum;report
3155;43875;0.0;0.0;0.0;0.0;5.0;ford;year;said;rate;compani
3156;13757;0.0;0.0;0.0;0.0;5.0;walmart;investig;retail;india;said
3157;23182;0.0;0.0;0.0;0.0;5.0;order;invest;compani;increas;japan
3158;40733;0.0;0.0;0.0;0.0;5.0;year;properti;price;percent;investor
3159;30492;0.0;0.0;0.0;0.0;5.0;park;korea;said;korean;germani
3160;10612;0.0;0.0;0.0;0.0;5.0;said;venezuela;billion;bond;debt
3161;10447;4.0;3.0;0.0;3.0;5.0;chs;acg;say;group;geneva
3162;33110;0.0;0.0;0.0;1.0;5.0;kong;hong;said;china;exchang
3163;44423;0.0;0.0;0.0;0.0;5.0;china;said;uighur;peopl;xinjiang
3164;29472;32.0;27.0;11.0;11.0;0.0;wheat;price;corn;futur;us
3165;39755;0.0;0.0;0.0;0.0;5.0;us;rig;barrel;million;week
3166;44414;0.0;0.0;0.0;0.0;5.0;percent;china;kong;shanghai;index
3167;54394;0.0;0.0;0.0;0.0;5.0;polit;peopl;cole;talk;said
3168;43855;0.0;0.0;0.0;0.0;5.0;china;manag;year;said;msci
3169;388;25.0;23.0;10.0;17.0;0.0;mmt;tmt;last;week;wheat
3170;42591;0.0;0.0;0.0;0.0;5.0;real;atletico;chelsea;year;final
3171;13759;0.0;0.0;0.0;0.0;5.0;beach;islam;tourist;nation;group
3172;43945;0.0;0.0;0.0;0.0;5.0;job;australia;economi;economist;percent
3173;19452;31.0;24.0;12.0;13.0;0.0;cotton;wheat;price;corn;futur
3174;46100;0.0;0.0;0.0;0.0;5.0;bush;gun;said;trump;republican
3175;24395;30.0;25.0;25.0;11.0;0.0;wheat;us;soybean;corn;futur
3176;39674;0.0;0.0;0.0;0.0;5.0;singapor;percent;month;quarter;year
3177;53303;0.0;0.0;0.0;0.0;5.0;may;day;us;output;barrel
3178;2063;0.0;0.0;0.0;0.0;5.0;us;futur;report;dec;percent
3179;14827;2.0;2.0;2.0;2.0;5.0;drought;state;water;percent;year
3180;6764;0.0;0.0;0.0;0.0;5.0;biodiesel;award;industri;confer;us
3181;42397;0.0;0.0;0.0;0.0;5.0;chippac;stat;said;billion;semiconductor
3182;25299;47.0;37.0;19.0;27.0;0.0;wheat;barley;price;futur;malt
3183;2361;2.0;2.0;0.0;5.0;5.0;asia;feed;2016;confer;victam
3184;46770;0.0;0.0;0.0;0.0;5.0;school;said;applic;new;harvard
3185;44067;0.0;0.0;0.0;0.0;5.0;oil;compani;manag;energi;said
3186;25238;0.0;0.0;0.0;0.0;5.0;percent;singapor;growth;economi;year
3187;36006;35.0;32.0;15.0;14.0;0.0;wheat;corn;price;futur;us
3188;2488;0.0;0.0;0.0;0.0;5.0;said;fischer;financi;market;bank
3189;41526;0.0;0.0;0.0;0.0;5.0;percent;corp;stock;yen;report
3190;57412;0.0;2.0;0.0;0.0;5.0;restaur;like;open;sauc;olvera
3191;9485;0.0;0.0;0.0;0.0;5.0;yen;said;weaken;currenc;aso
3192;21625;0.0;0.0;0.0;0.0;5.0;gaopeng;said;china;groupon;ftuan
3193;4180;2.0;0.0;0.0;0.0;5.0;compani;cray;year;alcohol;us
3194;31956;41.0;33.0;14.0;20.0;0.0;wheat;price;corn;futur;grain
3195;33679;28.0;21.0;9.0;9.0;0.0;wheat;price;corn;futur;fund
3196;32658;0.0;0.0;0.0;0.0;5.0;gay;biden;clinton;said;right
3197;52349;0.0;0.0;0.0;0.0;5.0;trade;rupe;percent;indian;us
3198;39004;0.0;0.0;0.0;0.0;5.0;properti;fund;boston;build;offic
3199;18352;0.0;0.0;0.0;0.0;5.0;china;said;sea;philippin;south
3200;30742;0.0;0.0;0.0;0.0;5.0;real;estat;blackston;billion;properti
3201;49806;0.0;0.0;0.0;0.0;5.0;etf;market;percent;stock;fund
3202;43068;0.0;0.0;0.0;0.0;5.0;said;countri;myanmar;indonesia;malaysia
3203;59081;0.0;0.0;0.0;0.0;5.0;bank;share;deutsch;said;capit
3204;40403;0.0;0.0;0.0;0.0;5.0;rate;bank;negat;market;zero
3205;42968;0.0;0.0;0.0;0.0;5.0;retail;steinhoff;penc;home;compani
3206;30260;0.0;0.0;0.0;0.0;5.0;japan;ahn;note;ito;cho
3207;4760;4.0;4.0;10.0;4.0;2.0;million;product;soybean;oilse;forecast
3208;33927;0.0;0.0;0.0;0.0;5.0;new;casino;jersey;state;said
3209;12903;29.0;28.0;26.0;16.0;0.0;mmt;crop;estim;wheat;14
3210;57406;0.0;0.0;0.0;0.0;5.0;exxon;oil;major;capex;year
3211;59273;0.0;0.0;0.0;0.0;5.0;arora;softbank;said;son;year
3212;1737;3.0;13.0;0.0;3.0;1.0;us;corn;japanes;japan;feed
3213;842;40.0;39.0;35.0;26.0;0.0;mmt;crop;year;wheat;corn
3214;21534;0.0;0.0;0.0;0.0;5.0;percent;rim;appl;inc;us
3215;43368;0.0;0.0;0.0;0.0;5.0;product;nation;level;saudi;nt
3216;57156;0.0;0.0;0.0;0.0;5.0;alpina;drive;b6;gran;coup
3217;12613;45.0;29.0;16.0;25.0;0.0;wheat;mmt;year;crop;grain
3218;11106;19.0;12.0;14.0;5.0;0.0;million;mmt;usda;versus;billion
3219;13063;11.0;12.0;8.0;4.0;1.0;16;settl;corn;wheat;cent
3220;34470;0.0;0.0;0.0;0.0;5.0;percent;jamaica;said;stock;year
3221;7988;34.0;27.0;15.0;16.0;0.0;wheat;price;futur;sugar;corn
3222;29593;0.0;0.0;0.0;0.0;5.0;polic;kpk;said;case;yudhoyono
3223;23106;0.0;0.0;0.0;0.0;5.0;hepat;c;said;drug;infect
3224;3330;0.0;0.0;0.0;0.0;5.0;nation;libya;said;two;malta
3225;51943;0.0;0.0;0.0;0.0;5.0;said;refuge;nov;secur;plan
3226;39264;0.0;0.0;0.0;0.0;5.0;said;islam;state;forc;ramadi
3227;36336;29.0;22.0;10.0;10.0;0.0;wheat;bamboo;price;corn;futur
3228;35476;0.0;0.0;0.0;0.0;5.0;iran;said;steel;mine;invest
3229;10114;2.0;8.0;0.0;2.0;5.0;syngenta;corn;approv;china;viptera
3230;41878;0.0;0.0;0.0;0.0;5.0;indonesia;said;militari;forc;famili
3231;15779;0.0;0.0;0.0;0.0;5.0;appl;store;retail;chang;said
3232;46366;0.0;0.0;0.0;0.0;5.0;said;billion;year;compani;bhp
3233;18528;28.0;21.0;9.0;9.0;0.0;price;wheat;milk;corn;futur
3234;56829;0.0;0.0;0.0;0.0;5.0;percent;year;bank;russia;quarter
3235;36718;0.0;0.0;0.0;0.0;5.0;gold;wealth;store;percent;said
3236;31009;40.0;28.0;15.0;16.0;0.0;wheat;price;food;futur;corn
3237;30702;0.0;0.0;0.0;0.0;5.0;said;state;franc;us;islam
3238;4931;1.0;1.0;0.0;1.0;5.0;elburn;cooper;busi;chs;oper
3239;12381;0.0;0.0;0.0;0.0;5.0;percent;japan;sale;month;april
3240;53755;0.0;0.0;0.0;0.0;5.0;said;obama;us;soni;north
3241;42658;0.0;0.0;0.0;0.0;5.0;mgm;resort;percent;las;compani
3242;31682;0.0;0.0;0.0;0.0;5.0;work;studi;retire;job;take
3243;18212;0.0;0.0;0.0;0.0;5.0;bank;us;gleeson;hsbc;said
3244;30963;46.0;39.0;20.0;27.0;0.0;wheat;price;corn;futur;grain
3245;42421;5.0;6.0;6.0;5.0;4.0;monsanto;syngenta;said;compani;us
3246;18879;0.0;0.0;0.0;0.0;5.0;drug;teva;said;compani;new
3247;56832;0.0;0.0;0.0;0.0;5.0;us;russia;sanction;said;busi
3248;37075;49.0;35.0;20.0;23.0;0.0;wheat;corn;futur;price;harvest
3249;52571;0.0;0.0;0.0;0.0;5.0;said;group;govern;india;mallya
3250;51707;0.0;0.0;0.0;0.0;5.0;saudi;said;uber;percent;women
3251;1835;0.0;0.0;0.0;0.0;5.0;parent;market;home;move;like
3252;42476;0.0;0.0;0.0;0.0;5.0;vatican;say;franci;pope;financi
3253;22491;44.0;48.0;20.0;20.0;1.0;bushel;corn;wheat;estim;us
3254;48457;0.0;0.0;0.0;0.0;5.0;campaign;sander;crowd;candid;launch
3255;25254;39.0;31.0;19.0;18.0;0.0;wheat;corn;futur;price;crop
3256;48430;0.0;0.0;0.0;0.0;5.0;bankruptci;code;said;compani;india
3257;31714;0.0;0.0;0.0;0.0;5.0;said;govern;central;countri;cash
3258;48526;0.0;0.0;0.0;0.0;5.0;said;oil;statoil;compani;project
3259;25817;0.0;0.0;0.0;0.0;5.0;china;said;climat;energi;pollut
3260;48058;0.0;0.0;0.0;0.0;5.0;percent;year;endow;accord;return
3261;58247;0.0;0.0;0.0;0.0;5.0;exxon;buffett;compani;said;energi
3262;30449;32.0;26.0;12.0;13.0;0.0;wheat;price;cocoa;futur;corn
3263;46216;0.0;0.0;0.0;0.0;5.0;cruz;rubio;amnesti;hampshir;trump
3264;55395;0.0;0.0;0.0;0.0;5.0;eu;would;uk;could;polit
3265;36098;27.0;20.0;8.0;8.0;0.0;oil;wheat;price;palm;corn
3266;14430;0.0;0.0;0.0;0.0;5.0;export;feed;import;offic;food
3267;47171;0.0;0.0;0.0;0.0;5.0;said;flight;longhaul;kjos;citi
3268;55921;0.0;0.0;0.0;0.0;5.0;educ;compani;mcgrawhil;use;file
3269;52013;0.0;0.0;0.0;0.0;5.0;trump;republican;cruz;voter;primari
3270;2381;13.0;18.0;13.0;13.0;1.0;crop;averag;harvest;progress;corn
3271;10020;16.0;5.0;3.0;5.0;0.0;wheat;12;mmt;london;around
3272;27437;0.0;0.0;0.0;0.0;5.0;said;us;depart;could;volkswagen
3273;24332;0.0;0.0;0.0;0.0;5.0;percent;quarter;said;spain;job
3274;4332;41.0;33.0;18.0;16.0;0.0;price;wheat;futur;corn;2016
3275;3111;3.0;3.0;0.0;3.0;5.0;group;quarter;million;earn;year
3276;47773;0.0;0.0;0.0;0.0;5.0;said;korea;cut;rate;polici
3277;30013;0.0;0.0;0.0;0.0;5.0;mcdonald;breakfast;menu;said;item
3278;34284;0.0;0.0;0.0;0.0;5.0;volkswagen;said;car;compani;vehicl
3279;18496;1.0;1.0;1.0;1.0;5.0;surfac;tablet;microsoft;said;devic
3280;33387;35.0;27.0;14.0;15.0;0.0;wheat;price;dairi;corn;futur
3281;46907;0.0;0.0;0.0;0.0;5.0;gilt;manag;said;would;britain
3282;8491;1.0;1.0;1.0;1.0;5.0;said;zone;citi;plan;abe
3283;45187;0.0;0.0;0.0;0.0;5.0;parti;minist;prime;may;said
3284;13885;12.0;8.0;2.0;9.0;0.0;tmt;wheat;week;month;said
3285;38925;0.0;0.0;0.0;0.0;5.0;turkey;tourism;istanbul;percent;bomb
3286;40750;0.0;0.0;0.0;0.0;5.0;bank;rate;negat;said;financi
3287;10715;1.0;1.0;1.0;1.0;5.0;300;unq;year;rapem;na
3288;58230;0.0;0.0;0.0;0.0;5.0;diamond;blue;million;color;christi
3289;14112;0.0;0.0;0.0;0.0;5.0;maradiaga;franci;said;poor;pope
3290;4007;0.0;0.0;0.0;0.0;5.0;million;year;expect;quarter;oper
3291;36225;34.0;26.0;13.0;27.0;0.0;wheat;price;rice;corn;futur
3292;8684;1.0;1.0;0.0;1.0;5.0;control;old;tenko;give;see
3293;22561;0.0;0.0;0.0;0.0;5.0;intel;percent;said;market;billion
3294;5167;1.0;1.0;0.0;1.0;5.0;tonn;cargo;million;period;year
3295;11662;0.0;0.0;0.0;0.0;5.0;parti;japan;power;us;govern
3296;38688;0.0;0.0;0.0;0.0;5.0;market;percent;consum;month;sinc
3297;23269;0.0;0.0;0.0;0.0;5.0;said;hewlettpackard;billion;cut;compani
3298;284;31.0;20.0;0.0;2.0;0.0;wheat;corn;us;feed;product
3299;46650;0.0;0.0;0.0;0.0;5.0;amazon;employe;bezo;articl;time
3300;7143;4.0;3.0;2.0;2.0;5.0;plant;month;report;export;wheat
3301;6250;27.0;20.0;8.0;8.0;0.0;price;wheat;ks;potashcorp;corn
3302;48518;0.0;0.0;0.0;0.0;5.0;yellen;rate;economi;said;fed
3303;56477;0.0;0.0;0.0;0.0;5.0;greek;greec;govern;said;european
3304;22945;38.0;44.0;28.0;19.0;1.0;corn;wheat;price;us;futur
3305;29109;0.0;0.0;0.0;0.0;5.0;handl;said;million;travel;decad
3306;20987;0.0;0.0;0.0;0.0;5.0;said;govern;obama;compani;inc
3307;11543;23.0;15.0;9.0;12.0;0.0;mmt;wheat;last;crop;year
3308;43046;0.0;0.0;0.0;0.0;5.0;vodafon;liberti;cent;global;bond
3309;40867;0.0;0.0;0.0;0.0;5.0;eu;propos;said;uk;cameron
3310;57965;0.0;0.0;0.0;0.0;5.0;fund;passport;said;regul;european
3311;17417;0.0;0.0;0.0;0.0;5.0;said;car;diesel;us;sale
3312;33696;0.0;0.0;0.0;0.0;5.0;said;park;ferri;april;investig
3313;8925;27.0;20.0;8.0;8.0;0.0;wheat;futur;corn;price;fund
3314;24772;27.0;20.0;8.0;8.0;0.0;price;wheat;dairi;corn;futur
3315;6857;11.0;8.0;5.0;2.0;0.0;wheat;corn;jan;march;year
3316;48987;0.0;0.0;0.0;0.0;5.0;percent;year;said;foreclosur;us
3317;43809;0.0;0.0;0.0;0.0;5.0;ipo;market;regul;system;compani
3318;41828;0.0;0.0;0.0;0.0;5.0;trade;bank;debt;activ;fixedincom
3319;958;1.0;1.0;0.0;8.0;5.0;mill;imef;donat;fund;auction
3320;10371;5.0;5.0;2.0;4.0;4.0;say;grain;2011;2012;mmt
3321;43306;0.0;0.0;0.0;0.0;5.0;rate;economist;percent;bank;minus
3322;49368;0.0;0.0;0.0;0.0;5.0;toyota;year;rav4;suv;carter
3323;22029;31.0;30.0;9.0;11.0;0.0;wheat;corn;price;us;futur
3324;52653;0.0;0.0;0.0;0.0;5.0;pollut;beij;govern;level;smog
3325;58321;0.0;0.0;0.0;0.0;5.0;fund;market;openend;investor;properti
3326;56489;0.0;0.0;0.0;0.0;5.0;percent;govern;said;properti;sale
3327;3555;0.0;0.0;0.0;0.0;5.0;maserati;marchionn;brand;fiat;vehicl
3328;3612;0.0;0.0;0.0;0.0;5.0;food;safe;feedsaf;feed;safeti
3329;13984;0.0;0.0;0.0;0.0;5.0;tsipra;greec;euro;minist;merkel
3330;25375;0.0;0.0;0.0;0.0;5.0;said;peopl;vodafon;compani;stephen
3331;25009;0.0;0.0;0.0;0.0;5.0;percent;china;sale;declin;month
3332;19449;0.0;0.0;0.0;0.0;5.0;said;bank;zhou;yuan;rate
3333;37789;0.0;0.0;0.0;0.0;5.0;dutert;davao;presid;mayor;said
3334;27129;0.0;0.0;0.0;1.0;5.0;glencor;compani;share;investor;price
3335;14110;5.0;1.0;0.0;1.0;5.0;awb;tonn;wheat;pool;wa
3336;28090;0.0;0.0;0.0;0.0;5.0;euro;billion;financ;said;greec
3337;25189;0.0;0.0;0.0;0.0;5.0;get;inflat;go;toyota;replac
3338;3122;63.0;37.0;25.0;25.0;0.0;wheat;tonn;price;year;forecast
3339;50978;0.0;0.0;0.0;0.0;5.0;gross;janus;fund;share;percent
3340;17402;56.0;36.0;24.0;27.0;0.0;wheat;crop;futur;price;corn
3341;5255;23.0;3.0;1.0;7.0;0.0;us;wheat;italian;hrs;qualiti
3342;32058;0.0;0.0;0.0;0.0;5.0;said;emir;777;order;carrier
3343;20926;1.0;1.0;1.0;1.0;5.0;faa;said;drone;aircraft;use
3344;17397;0.0;0.0;0.0;0.0;5.0;compani;billion;said;inc;percent
3345;49968;0.0;0.0;0.0;0.0;5.0;tip;bond;incom;percent;year
3346;44462;0.0;0.0;0.0;0.0;5.0;hous;australia;cut;sydney;home
3347;28322;0.0;0.0;0.0;0.0;5.0;rate;year;economist;polici;said
3348;30948;48.0;47.0;32.0;23.0;0.0;wheat;corn;crop;price;us
3349;29386;0.0;0.0;0.0;0.0;5.0;said;shafik;court;rule;parliament
3350;32749;0.0;0.0;0.0;0.0;5.0;tsipra;parti;back;said;greek
3351;28568;37.0;44.0;22.0;18.0;1.0;corn;wheat;price;futur;tonn
3352;25232;45.0;29.0;13.0;15.0;0.0;wheat;futur;price;corn;short
3353;28510;0.0;0.0;0.0;0.0;5.0;rubber;tire;price;percent;oil
3354;3281;39.0;30.0;15.0;17.0;0.0;wheat;price;market;corn;futur
3355;36512;0.0;0.0;0.0;0.0;5.0;auction;percent;china;kong;2014
3356;5292;0.0;0.0;0.0;0.0;5.0;us;japan;china;said;kerri
3357;57819;0.0;0.0;0.0;0.0;5.0;bond;percent;portug;point;yield
3358;28503;0.0;0.0;0.0;0.0;5.0;island;elect;denmark;seat;said
3359;23246;0.0;0.0;0.0;0.0;5.0;cisco;compani;busi;said;percent
3360;25683;0.0;0.0;0.0;0.0;5.0;percent;yuan;currenc;china;year
3361;11268;18.0;15.0;11.0;5.0;0.0;week;wheat;corn;close;export
3362;32309;0.0;0.0;0.0;0.0;5.0;said;compani;lynch;percent;file
3363;14467;16.0;10.0;8.0;10.0;0.0;crop;wheat;month;london;mmt
3364;24217;0.0;0.0;0.0;0.0;5.0;said;economi;month;economist;bank
3365;36822;0.0;0.0;0.0;0.0;5.0;said;dividend;galaxi;casino;sand
3366;6519;12.0;5.0;3.0;2.0;0.0;wheat;higher;corn;contract;us
3367;8978;0.0;0.0;0.0;0.0;5.0;singapor;said;malaysia;us;neighbor
3368;60743;0.0;0.0;0.0;0.0;5.0;thiel;gawker;said;new;million
3369;47331;0.0;0.0;0.0;0.0;5.0;omnicom;publici;year;billion;compani
3370;60032;1.0;1.0;1.0;1.0;5.0;beef;cow;export;said;india
3371;58324;0.0;0.0;0.0;0.0;5.0;rousseff;impeach;say;report;hous
3372;40679;0.0;0.0;0.0;0.0;5.0;said;meet;oil;venezuela;iran
3373;6082;11.0;10.0;4.0;4.0;0.0;wheat;corn;last;week;report
3374;13953;4.0;0.0;1.0;0.0;5.0;year;wheat;see;chart;time
3375;31255;46.0;38.0;20.0;21.0;0.0;wheat;corn;tonn;price;futur
3376;3744;7.0;7.0;0.0;7.0;4.0;cours;particip;grain;us;week
3377;56581;0.0;0.0;0.0;0.0;5.0;greec;euro;would;greek;bank
3378;55089;0.0;0.0;0.0;0.0;5.0;said;tax;govern;excis;duti
3379;18562;0.0;0.0;0.0;0.0;5.0;kodak;said;digit;compani;print
3380;33796;0.0;0.0;0.0;0.0;5.0;percent;london;buyer;prime;knight
3381;1779;0.0;0.0;0.0;0.0;5.0;bank;trade;greec;ebrd;nation
3382;54821;0.0;0.0;0.0;0.0;5.0;coal;clinton;said;west;go
3383;31019;29.0;22.0;10.0;10.0;0.0;wheat;price;corn;futur;share
3384;33065;33.0;25.0;8.0;11.0;0.0;wheat;malt;futur;greencor;corn
3385;20125;0.0;0.0;0.0;0.0;5.0;home;site;price;kong;said
3386;38812;0.0;0.0;0.0;0.0;5.0;among;co;ad;prevent;number
3387;56386;0.0;0.0;0.0;0.0;5.0;law;said;peopl;obama;insur
3388;28983;0.0;0.0;0.0;0.0;5.0;bank;ringgit;central;said;negara
3389;6044;0.0;0.0;0.0;0.0;5.0;want;find;stamford;mark;someon
3390;18206;0.0;0.0;0.0;0.0;5.0;bank;billion;mortgag;said;loan
3391;26482;0.0;0.0;0.0;0.0;5.0;search;googl;said;chang;rank
3392;15863;0.0;0.0;0.0;0.0;5.0;result;million;growth;fy2010;net
3393;15153;1.0;1.0;1.0;14.0;5.0;mill;general;instapro;africa;food
3394;21550;0.0;0.0;0.0;0.0;5.0;fab;new;goldberg;compani;berlin
3395;49172;0.0;0.0;0.0;0.0;5.0;model;tesla;said;3;vehicl
3396;22014;0.0;0.0;0.0;0.0;5.0;china;tech;isra;said;compani
3397;12086;38.0;34.0;24.0;18.0;0.0;mmt;wheat;usda;corn;13
3398;9435;10.0;6.0;9.0;2.0;0.0;12;close;wheat;cent;million
3399;17511;1.0;1.0;1.0;1.0;5.0;air;forc;china;said;militari
3400;31946;0.0;0.0;0.0;0.0;5.0;china;plant;coal;energi;said
3401;28908;0.0;0.0;0.0;0.0;5.0;bank;said;central;negara;polic
3402;13893;30.0;18.0;6.0;13.0;0.0;wheat;tmt;mmt;export;grain
3403;8968;9.0;9.0;8.0;2.0;4.0;may;11;close;cent;wheat
3404;49681;0.0;0.0;0.0;0.0;5.0;percent;gilt;bond;yield;year
3405;32874;0.0;0.0;0.0;0.0;5.0;offici;aug;said;creditor;schedul
3406;6394;4.0;2.0;0.0;1.0;5.0;around;trade;wheat;morn;middl
3407;60393;4.0;9.0;5.0;5.0;1.0;china;gmo;seed;new;chines
3408;29320;0.0;0.0;0.0;0.0;5.0;said;iran;steinmeier;minist;syria
3409;10235;29.0;21.0;9.0;9.0;0.0;wheat;price;olam;corn;futur
3410;39064;0.0;0.0;0.0;0.0;5.0;heathrow;cameron;airport;said;london
3411;4698;0.0;0.0;0.0;0.0;5.0;fund;hedg;tax;manag;carri
3412;46679;0.0;0.0;0.0;0.0;5.0;women;firm;said;senior;percent
3413;21021;28.0;23.0;9.0;9.0;0.0;wheat;cattl;price;corn;futur
3414;35853;0.0;0.0;0.0;0.0;5.0;biden;warren;clinton;democrat;support
3415;46047;0.0;0.0;0.0;0.0;5.0;sander;said;clinton;nomine;american
3416;22484;0.0;0.0;0.0;0.0;5.0;percent;cisco;cent;billion;share
3417;41405;0.0;0.0;0.0;0.0;5.0;airlin;said;capac;us;depart
3418;48127;0.0;0.0;0.0;0.0;5.0;rate;alberta;percent;quebec;year
3419;8811;0.0;0.0;0.0;0.0;5.0;bimbo;busi;grupo;includ;bakeri
3420;5257;3.0;3.0;0.0;0.0;5.0;kellogg;compani;food;market;breakfast
3421;32248;0.0;0.0;0.0;0.0;5.0;said;macri;dollar;would;currenc
3422;49734;0.0;0.0;0.0;0.0;5.0;china;said;sea;asia;countri
3423;32570;0.0;0.0;0.0;0.0;5.0;teng;said;central;oil;bank
3424;53978;0.0;0.0;0.0;0.0;5.0;tower;compani;wireless;billion;communic
3425;51541;0.0;0.0;0.0;0.0;5.0;truck;year;volkswagen;compani;renschler
3426;20301;0.0;0.0;0.0;0.0;5.0;irib;whatsapp;zuckerberg;samsung;vr
3427;45023;0.0;0.0;0.0;0.0;5.0;gas;percent;nation;uk;scenario
3428;50225;0.0;0.0;0.0;0.0;5.0;appl;privaci;testimoni;fbi;use
3429;41457;0.0;0.0;0.0;0.0;5.0;energi;evercor;said;tuesday;bank
3430;4592;12.0;15.0;12.0;19.0;3.0;fao;farmer;fish;product;rice
3431;23080;43.0;30.0;16.0;15.0;0.0;wheat;price;corn;futur;us
3432;34133;0.0;0.0;0.0;0.0;5.0;percent;index;fell;year;emergingmarket
3433;8052;6.0;4.0;5.0;2.0;0.0;close;11;export;wheat;soybean
3434;32700;0.0;0.0;0.0;0.0;5.0;groceri;deliveri;instacart;amazon;order
3435;38754;0.0;0.0;0.0;0.0;5.0;bonus;said;percent;earn;drop
3436;42174;0.0;0.0;0.0;0.0;5.0;bank;said;financi;debt;credit
3437;5589;0.0;0.0;0.0;0.0;5.0;china;philippin;said;sea;disput
3438;51790;0.0;0.0;0.0;0.0;5.0;advis;said;etf;fund;firm
3439;44119;0.0;0.0;0.0;0.0;5.0;said;percent;bank;investor;mortgag
3440;25592;0.0;0.0;0.0;0.0;5.0;said;gm;barra;senat;mccaskil
3441;28372;40.0;32.0;19.0;21.0;0.0;wheat;tonn;corn;price;futur
3442;45220;0.0;0.0;0.0;0.0;5.0;percent;inc;co;month;index
3443;38723;0.0;0.0;0.0;0.0;5.0;opec;meet;venezuela;member;price
3444;48949;0.0;0.0;0.0;0.0;5.0;rate;fed;us;dollar;said
3445;52299;0.0;0.0;0.0;0.0;5.0;banerje;india;state;parti;govern
3446;47141;0.0;0.0;0.0;0.0;5.0;rand;said;manag;billion;investor
3447;33128;0.0;0.0;0.0;0.0;5.0;asf;said;bank;manag;group
3448;15038;2.0;4.0;2.0;2.0;5.0;said;basf;genet;unit;modifi
