DATE,IGC GOI,Wheat,Maize,Soyabeans,Rice,Barley
42009,223.39,221.82,198.38,216.92,168.78,226.35
42010,224.53,223.04,197.68,218.61,168.69,227.36
42011,223.5,221.05,195.24,218.44,168.37,227.46
42012,222.24,218.88,195.24,216.92,168.29,227.56
42013,222.88,218.58,196.64,217.94,168.6,226.77
42016,219.47,217.24,196.29,211.35,168.73,226.24
42017,217.1,215.43,190.7,209.16,168.55,225.66
42018,216.18,213.57,186.86,209.5,168.55,225.3
42019,214.64,212.35,185.81,207.13,168.73,223.5
42020,215.58,213.46,189.65,207.3,168.96,223.76
42023,215.67,213.39,190.35,207.3,168.96,224.48
42024,215.05,213.39,190.35,205.78,168.96,222.97
42025,215.39,212.72,190.35,206.96,169,223.33
42026,214.22,211.97,188.25,205.78,168.29,222.33
42027,212.99,208.36,189.3,204.94,168.02,221.19
42030,213.26,206.59,187.56,207.47,167.84,220.19
42031,212.06,206.14,186.16,205.61,167.75,220.52
42032,210.6,203.09,184.06,205.11,167.75,219.89
42033,210.21,203.79,182.67,204.6,167.53,220.27
42034,208.38,200.18,181.97,203.25,167.39,218.45
42037,207.5,198.79,181.62,202.24,167.35,219.06
42038,211.11,201.95,185.11,206.96,167.39,219.35
42039,209.5,201.11,184.76,204.26,167.35,218.95
42040,210.73,203.41,184.76,205.61,167.04,218.11
42041,210.36,203.7,186.51,203.93,167.04,218.66
42044,210.9,203.14,187.91,205.11,166.86,217.45
42045,209.49,202.08,186.51,203.08,166.86,217.54
42046,209.98,202.03,186.16,204.77,166.41,216.87
42047,210,200.09,185.46,205.95,166.72,217.26
42048,211.49,202.3,186.51,207.47,166.72,217.27
42051,211.65,202.79,186.51,207.47,166.68,217.65
42052,213.3,203.27,187.21,210.51,166.68,217.66
42053,211.67,201.7,185.81,208.48,166.68,216.81
42054,212.5,200.86,186.51,210.51,166.68,217.14
42055,210.57,200.32,184.06,207.47,166.81,216.33
42058,209.8,199.26,181.27,207.47,166.72,215.61
42059,210.92,198.91,179.87,210.51,166.81,213.08
42060,209.77,196.94,179.17,209.5,166.81,212.95
42061,210.73,196.44,179.87,211.86,166.63,210.97
42062,211.79,197.72,181.27,212.87,166.9,210.78
42065,209.49,196.22,179.87,209.16,166.99,210.27
42066,209.36,196.17,180.57,208.65,167.13,209.99
42067,207.35,194.54,180.57,205.45,167.08,209.48
42068,206.06,193.09,180.92,203.59,167.08,207.72
42069,205.43,192.74,179.52,203.08,166.77,207.26
42072,206.63,193.58,181.97,204.43,166.77,207.39
42073,205.91,193.14,182.67,202.74,166.77,206.27
42074,206.76,193.54,183.02,204.43,166.59,204
42075,206.46,193.98,182.32,203.93,166.1,203.85
42076,205.25,194.21,180.22,201.9,166.05,205.26
42079,200.33,197.07,179.52,189.75,165.21,205.75
42080,198.29,195.09,177.78,187.04,165.03,206.37
42081,199.29,196.07,177.78,188.73,164.71,204.33
42082,199.48,196.47,175.68,189.07,164.54,204.07
42083,201.39,198.8,178.48,191.1,164.4,205.27
42086,203.24,200.07,180.22,193.46,164.49,207.39
42087,202.88,198.29,181.27,193.12,164.94,207.53
42088,202.62,197.78,182.32,192.62,164.94,208.2
42089,201.22,194.4,183.02,191.77,164.8,206.9
42090,200.82,195.22,183.02,190.59,164.67,206.95
42093,201.28,197.34,183.71,190.42,164.45,206.03
42094,200.07,194.33,179.87,190.93,164.45,204.7
42095,202.62,197.55,181.62,193.8,164.36,204.7
42096,203,198.9,183.02,193.29,164.36,204.24
42097,202.93,198.79,183.02,193.29,164.36,203.37
42100,202.02,197.27,183.02,192.11,163.82,206.01
42101,201.08,196.73,183.02,190.42,163.55,205.7
42102,200.54,195.33,182.32,190.42,163.51,204.21
42103,198.56,194.26,181.27,187.04,163.51,203.48
42104,198.96,196.29,181.27,186.88,163.33,203.08
42107,197.64,192.34,180.22,186.54,163.42,204.91
42108,198.23,190.49,180.57,188.9,163.42,203.58
42109,198.37,189.08,181.27,189.75,163.42,203.09
42110,197.92,188.18,181.62,189.41,163.11,203.04
42111,197.81,186.75,181.62,189.91,162.75,205.11
42114,199.16,186.96,180.92,192.78,162.75,204.42
42115,198.91,187.52,179.87,192.11,162.93,203.33
42116,198.26,186.93,179.87,191.1,162.88,203.23
42117,198.95,187.13,179.52,192.45,162.84,205.18
42118,197.65,184.22,178.82,191.6,162.66,204.55
42121,197.29,182.19,178.48,192.11,162.39,205.07
42122,197.83,182.19,178.13,193.63,161.86,204.61
42123,199.12,183.09,179.17,195.49,161.55,205.89
42124,197.91,181.81,178.48,193.97,161.72,205.04
42125,196.42,180.86,177.78,191.6,161.72,204.38
42128,196.8,179.57,177.08,193.63,161.41,202.23
42129,197.59,178.41,177.78,195.65,161.37,201.1
42130,198.22,180.73,179.17,195.15,161.28,202.1
42131,196.75,179.16,176.73,193.8,161.05,202.21
42132,197.08,180.53,177.08,193.97,160.43,200.75
42135,196.41,180.21,178.13,192.28,160.74,200.1
42136,194.83,179.41,178.13,189.24,160.52,201.24
42137,195.18,179.81,178.13,189.58,160.61,202.64
42138,196.79,183.93,182.32,189.41,160.34,203.56
42139,196.23,183.63,181.97,188.73,160.47,202.61
42142,196.94,186.38,181.27,189.07,160.34,202.23
42143,195.52,184.33,179.52,187.89,160.43,199.58
42144,194.85,184.85,178.82,186.54,160.3,198.76
42145,195.56,187.13,181.27,185.86,160.34,199.46
42146,193.49,185.44,179.17,182.99,160.3,199.3
42149,193.27,184.76,179.17,182.99,160.3,198.97
42150,192.22,181.86,177.78,182.99,160.16,197.51
42151,191.7,180.05,176.73,183.5,160.03,196.38
42152,191.82,180.32,178.13,183.33,159.72,195.65
42153,192.04,178.68,177.78,184.85,159.67,195.39
42156,192.29,181.53,178.13,183.5,159.27,196.29
42157,194.96,186.11,179.52,186.2,158.78,195.62
42158,194.21,185.15,179.52,184.85,158.47,197.03
42159,196.08,187.78,180.22,186.71,158.55,197.98
42160,194.23,185.17,179.17,184.68,158.42,196.2
42163,195.48,186.85,180.22,186.2,157.97,196.71
42164,196.51,187.86,181.62,187.55,157.71,197.15
42165,195.1,185.12,178.48,187.04,157.62,197.61
42166,193.96,184.18,178.13,185.19,157.44,197.47
42167,193.74,184.28,177.43,185.02,157.35,197.47
42170,192.78,181.12,176.03,185.36,157.04,197.59
42171,194.61,180.98,177.43,189.07,157.04,196.74
42172,195.75,181.05,178.82,190.93,156.81,197.28
42173,196.28,179.67,178.82,192.78,157.53,197.19
42174,196.13,180.71,177.43,192.11,157.75,197.52
42177,198.69,183.23,179.17,195.32,158.51,197.51
42178,199.62,186.66,181.62,194.64,158.38,197.32
42179,198.8,185.87,181.62,193.12,158.29,197.83
42180,201.08,188.14,183.71,196.16,157.57,198.41
42181,203.21,194.37,187.21,195.99,157.22,199.95
42184,204.16,196.93,186.51,196.84,157.48,200.88
42185,211.16,201.33,194.89,206.63,157.71,203.16
42186,210.23,200.63,197.65,204.09,157.62,202.33
42187,210.79,200.29,200.89,204.43,157.89,202.94
42188,210.49,200.06,200.32,203.93,157.8,205.51
42191,209.17,200.46,200.07,201.06,157.84,204.17
42192,206.05,199.52,199.21,195.32,157.84,201.8
42193,205.62,198.02,199.08,195.65,158.06,200.75
42194,208.32,197.6,200.56,201.06,158.29,200.57
42195,208.65,196.7,202.75,201.39,158.42,200.81
42198,208.87,194.88,203.9,202.41,159.22,199.09
42199,207.62,193.54,200.51,201.73,159.27,198.81
42200,206.87,192.7,200.9,200.55,159.49,197.95
42201,205.74,191.06,198.81,199.87,159.94,198.5
42202,203.47,186.48,195.5,199.03,159.85,196.76
42205,200.95,182.8,191.03,197.34,159.63,196.22
42206,201.87,181.44,191.93,200.04,159.67,194.05
42207,201.16,179.9,189.76,200.04,159.49,194.04
42208,200.43,180.68,189.29,198.19,159.72,193.47
42209,198.22,180.07,185.78,195.15,159.72,193.01
42212,194.15,178.45,180.04,189.75,158.78,192.59
42213,194.9,178.3,180.04,191.77,158.2,190.55
42214,194.03,175.19,177.73,192.62,157.39,190.82
42215,194.49,173.22,179.35,194.3,157.17,190.95
42216,193.29,173.42,178.33,192.11,155.88,191.35
42219,192.28,173.51,176.24,190.76,155.3,190.27
42220,192.36,172.6,177.52,191.1,155.3,189.05
42221,194.3,173.68,178.72,194.47,154.85,188.65
42222,193.46,173.58,177.63,193.12,154.72,189.22
42223,195.85,174.34,178.46,197.51,154.72,189.5
42226,200.17,176.93,184.2,203.42,154.63,190.8
42227,195.08,174.45,180.31,194.98,154.54,190.18
42228,188.96,171.95,174.39,185.19,154.67,188.9
42229,191.39,172.95,177.62,189.24,154.45,188.33
42230,190.87,173.63,177.9,187.72,154.89,187.6
42233,190.8,172.7,177.82,188.4,154.58,187.35
42234,189.14,170.99,178.92,185.69,154.31,185.11
42235,188.35,170.82,179.02,184.34,154.18,184.63
42236,190.12,172.04,180.46,187.21,153.33,185.8
42237,188,169.97,177.93,184.85,152.75,182.74
42240,187.06,169.79,179.65,182.49,152.26,183.63
42241,186.7,168.3,177.69,183.67,151.77,183.1
42242,184.49,167.72,175.99,179.79,151.68,182.79
42243,185.41,166.91,177.25,182.32,151.55,178.2
42244,185.89,167.04,176.67,183.33,151.46,178.39
42247,186.42,167.65,177.34,184.01,151.59,178.03
42248,185.17,167.43,174.87,182.15,151.28,178.53
42249,185.07,167.32,176.02,182.15,151.14,177.45
42250,183.75,165.18,173.68,181.64,150.88,175.88
42251,184.07,167.67,172.54,181.47,150.43,174.15
42254,184.01,167.61,171.76,181.64,150.56,173.52
42255,186.41,168.02,173.86,185.19,150.7,179.61
42256,186.06,167.89,173.42,184.17,151.14,179.61
42257,186.28,168.5,175.26,183.5,151.06,180.38
42258,187.04,168.64,178.93,183.67,151.41,181.24
42261,187.71,170.34,179.5,184.01,151.01,181.84
42262,188.69,171.78,178.4,185.69,150.88,181.58
42263,187.78,170.6,176.89,184.85,150.88,181.6
42264,186.9,169.55,174.42,184.34,150.83,181.59
42265,185.49,169.75,173.9,181.64,150.34,180.91
42268,186.42,171.34,175.7,182.32,150.3,179.64
42269,185.16,171.19,174.76,180.46,148.82,179.39
42270,185.72,172.96,175.67,180.46,148.42,180.74
42271,185.44,171.44,174.97,180.97,147.98,181.26
42272,187.69,173.38,177.84,183.84,148.24,181.48
42275,186.8,173.59,177.08,181.81,148.82,182.09
42276,187.41,173.13,177.37,183.16,148.64,182
42277,188.45,174.79,177.19,184.68,148.29,182.02
42278,188.07,175.91,177.56,182.82,148.96,183.62
42279,187.44,175.58,176.82,181.31,149.89,185.89
42282,188.48,176.16,178.46,182.66,150.21,185.18
42283,189.49,178.01,180.52,182.82,150.16,186.74
42284,189.42,177.4,179.63,182.99,150.52,188.41
42285,188.45,176.81,178.38,181.47,150.61,189.33
42286,188.22,176.19,176.4,181.98,150.74,189.85
42289,188.36,176.09,175.67,182.32,151.14,190.84
42290,191.27,178.25,176.85,186.88,150.88,190.83
42291,190.3,176.74,174.97,186.2,150.92,190.12
42292,189.37,176.09,173.82,184.85,152.08,189.91
42293,188.47,173.94,175.21,183.67,152.31,189.58
42296,187.56,172.23,174.4,183.16,152.35,187.17
42297,188.15,172.88,175.83,183.67,152.17,186.96
42298,189.39,173.46,177.76,185.36,152.26,188.03
42299,188.6,172.47,177.3,184.34,152.22,187.91
42300,188.29,172.71,177.4,183.67,152.22,187.43
42303,188.47,175.36,179.61,181.81,152.22,187.77
42304,188.67,174.96,178.88,182.82,152.17,187.69
42305,187.45,174.51,177.16,180.97,152.17,187.69
42306,187.56,175.54,178.77,180.29,151.95,187.25
42307,188.71,177,180.31,181.31,151.95,188.13
42310,186.84,175,179.2,178.77,151.72,187.82
42311,187.33,176.07,180.13,178.77,152.31,186.52
42312,187.86,176.94,180.54,179.28,152.31,185.63
42313,186.21,176.21,179.19,176.75,152.04,186.28
42314,186.21,176.39,178.51,177,152.04,185.47
42317,185.35,173.83,176.3,177.51,151.99,184.84
42318,183.58,171.77,173.35,175.99,152.04,183.2
42319,184.23,171.86,174.47,177.25,151.9,182.73
42320,184.44,171.88,175.23,177.25,152.26,182.95
42321,183.1,170.69,174.85,175.23,152.26,181.97
42324,183.12,170.44,175.55,175.48,151.72,181.19
42325,183.45,169.45,176.85,176.49,151.86,180.03
42326,182.6,168.74,176.83,174.97,151.86,180.61
42327,183.21,170.34,178.38,174.97,151.68,180.47
42328,183,170.84,177.49,174.47,151.77,180.14
42331,184,172.04,178.69,175.73,151.59,179.97
42332,182.9,169.49,176.75,175.23,151.72,181.98
42333,184.19,169.79,177.56,177.51,151.95,182.21
42334,184.16,169.65,177.56,177.51,151.77,182.79
42335,183.43,168.94,175.23,177,151.99,182.42
42338,184.52,169.33,177.66,178.52,151.77,182.44
42339,185.52,169.46,179.44,179.79,151.77,184.14
42340,185.19,168.46,177.82,180.29,151.68,184.24
42341,186.39,169.69,180.29,181.31,151.77,185.28
42342,187.82,171.36,181.95,182.82,151.59,185.15
42345,186.21,170.84,179.34,180.55,151.77,185.57
42346,185.9,170.45,179.85,180.04,151.72,183.88
42347,185.15,170.89,180.4,178.01,151.72,184.12
42348,185.09,171.45,180.45,177.51,151.59,184.37
42349,183.91,170.06,178.73,176.24,151.5,184.55
42352,184.54,170.21,180.41,177,151.95,181.91
42353,183.74,169.58,180.23,175.73,152.04,180.65
42354,182.36,168.15,177.1,174.97,151.9,180.5
42355,183.62,168.08,177.83,177.76,151.68,179.6
42356,184.65,167.88,177.59,180.55,150.88,179.54
42359,183.69,167.27,176.29,179.03,150.56,180.14
42360,182.45,166.48,174.12,177.51,150.56,179.94
42361,181.82,165.87,173.78,176.75,149.54,179.36
42362,181.12,165.65,173.42,175.48,149.54,179.8
42363,181.16,165.74,173.42,175.48,149.54,179.98
42366,179.39,165.4,172.27,172.19,149.31,179.78
42367,179.9,166.35,170.09,173.46,149.14,179.17
42368,180.1,165.61,169.74,174.47,149.09,179.32
42369,179.59,165.51,169.05,173.71,149.27,178.21
42370,179.95,165.47,169.05,173.71,149.27,178.12
42373,179.09,164.39,168,172.95,149.31,177.31
42374,179.23,164.4,168,173.46,149.76,175.14
42375,180.03,164.43,168.35,174.97,150.07,175.07
42376,179.93,164.93,168.35,174.72,149.63,175.2
42377,180.22,164.87,169.39,175.23,149.18,176
42380,179.9,164.01,168.35,175.48,149.14,175.81
42381,181.69,166.02,170.44,177.76,149.09,174.37
42382,182.44,165.46,171.84,179.28,149.09,174.11
42383,180.61,163.83,170.44,176.49,149.23,173.37
42384,180.71,164.69,172.19,175.73,149.27,173.46
42387,181.21,164.42,172.54,177,149.27,172.58
42388,181.95,164.02,173.93,178.52,148.78,172.76
42389,180.47,163.58,174.63,175.23,149.23,171.56
42390,180.66,163.8,174.28,175.73,149.18,170.48
42391,180.98,163.66,175.68,175.73,149.49,171.22
42394,180.65,164.92,175.68,174.05,150.25,172.5
42395,180.5,165.53,175.68,173.37,150.48,172.41
42396,180.87,164.17,176.73,174.38,150.65,172.83
42397,179.68,163.72,177.08,171.85,150.79,172.84
42398,181.24,164.8,178.13,174.22,151.28,172.32
42401,180.46,163.86,177.08,173.71,150.79,170.88
42402,180.79,163.68,177.43,174.38,150.79,171
42403,180.42,164.57,177.43,172.86,150.7,171.08
42404,179.79,163.72,176.73,172.02,150.79,172.04
42405,178.76,163.32,177.43,169.83,150.74,171.55
42408,177.66,161.93,176.73,168.81,150.56,171.1
42409,177.79,162.27,176.03,169.15,150.43,171.65
42410,177.38,162.32,176.38,168.31,149.98,170.65
42411,177.46,162.1,174.98,168.98,149.81,171.38
42412,177.28,161.59,174.63,168.98,149.94,171.12
42415,177.28,161.75,174.63,168.98,149.94,171.54
42416,177.85,162.26,175.33,169.99,149.4,170.52
42417,178.43,162.58,175.68,170.84,149.58,170.57
42418,178.14,162.42,175.33,170.16,150.25,170.66
42419,177.72,162.09,174.98,169.83,149.58,170.29
42422,178.08,161.88,176.38,170.33,149.76,169.41
42423,176.34,160.37,174.63,167.97,149.81,169.13
42424,175.46,159.76,172.54,167.12,149.76,168.65
42425,174.6485745373,159.6904221404,171.8391378106,165.7743693629,149.8055053672,168.5638579629
42426,173.94,158.9,171.14,164.93,149.85,168.49
42429,174.09,159.41,170.79,165.27,149.4,168.04
42430,173.42,158.59,170.44,164.42,149.45,167.54
42431,173.61,158.94,169.39,165.1,149.18,166.63
42432,174,160.4,168.35,165.44,149.05,168.37
42433,175.43,160.21,169.05,168.14,149.05,169.05
42436,175.78,160.42,168,168.98,149.27,167.61
42437,176.48,160.57,168.35,170.16,149.54,168.13
42438,176.88,161.32,168.35,170.67,149.63,167.61
42439,177.8,162.49,168.7,171.85,148.96,169.13
42440,178.47,162.71,169.74,172.86,148.91,168.45
42443,178.88,163.39,170.79,173.03,148.91,168.25
42444,178.82,163.28,171.49,172.53,148.56,168.36
42445,178.63,162.67,171.14,172.86,148.38,167.3
42446,178.7,161.25,171.49,173.37,148.64,168.25
42447,178.67,160.66,171.14,173.71,148.64,167.09
42450,179.49,161.17,171.84,174.55,149.98,167.61
42451,180.21,161.39,171.84,175.9,149.98,167.66
42452,179.82,161.04,172.19,175.23,150.03,167.6
42453,180.36,161.08,172.54,176.07,150.34,167.57
42454,180.34,161.05,172.54,176.07,150.34,167.5
42457,180.62,161.78,172.54,176.24,150.21,167.7
42458,181.64,162.79,173.59,177.25,150.61,168.68
42459,180.87,162.17,172.89,176.07,150.43,168.45
42460,180.55,163.17,170.09,175.73,150.48,168.88
42461,180.94,162.43,170.44,176.92,150.65,168.55
42464,180.43,162.37,169.74,176.07,150.65,168.26
42465,180.09,162.64,170.44,175.06,150.65,167.93
42466,180.26,161.79,170.44,175.9,150.7,167.39
42467,179.89,160.95,172.54,175.06,150.48,167.5
42468,181.4,162.12,173.24,177.59,149.98,167.41
42471,181.73,160.55,171.84,179.62,150.12,166.73
42472,182.65,161.32,173.24,180.97,150.12,166.07
42473,185.39,162.05,177.08,185.19,150.07,166.03
42474,185.04,162.55,177.78,183.84,150.07,167.04
42475,185.85,162.63,179.52,185.02,150.07,167.08
42478,186.29,163.52,180.92,185.02,150.07,167.08
42479,190.16,166.27,182.67,191.1,150.34,167.52
42480,193.71,168.65,187.91,195.65,150.34,168.21
42481,194.18,168.24,186.51,197.34,150.56,168.47
42482,190.65,164.72,183.71,192.45,150.92,168.21
42485,192.1,165.75,184.76,194.81,150.74,168.21
42486,193.75,166.34,186.16,197.34,151.28,167.9
42487,194.06,166.14,185.81,198.19,151.37,168.17
42488,194.16,165.96,187.21,198.02,151.68,167.83
42489,194.89,166.42,187.91,198.69,152.31,168.86
42492,196.3,166.55,187.91,201.73,152.31,168.89
42493,194.43,165.38,184.41,199.2,153.33,169.84
42494,194.48,165.06,184.76,199.54,154.09,168.91
42495,192.28,163.83,184.06,195.49,154.14,169.37
42496,194.73,164.76,185.46,199.54,154.8,169.77
42499,193.27,163.27,183.71,197.85,155.21,168.2
42500,198.78,163.85,186.51,208.15,155.79,168.05
42501,198.49,163.8,185.46,207.64,156.37,169.04
42502,198.6,164.59,188.25,206.63,156.32,169.82
42503,198.34,165.74,187.56,204.6,159.54,170.16
42506,199.49,166.03,191.05,205.61,160.25,170.51
42507,201.39,166.66,193.14,208.32,161.5,170.65
42508,201.08,166.53,192.1,207.64,161.99,171.45
42509,199.8,164.19,189.65,207.13,161.81,169.7
42510,200.38,163.8,191.05,208.32,161.72,169.62
42513,199.16,162.75,192.8,205.61,161.59,169.58
42514,198.85,162.73,193.84,204.77,161.59,168.9
42515,202.05,163.25,195.94,210.68,161.86,169.09
42516,202.34,165.34,197.34,209.67,161.86,170.12
42517,203.27,165.92,199.43,210.85,161.72,169.87
42520,203.23,165.87,199.43,210.85,161.72,169.81
42521,202.55,164.56,199.08,210.34,161.59,169.77
42522,205.61,166.06,201.53,215.24,161.68,170.17
42523,209.94,167.26,200.83,224.35,161.46,170.18
42524,210.16,169.67,202.23,222.83,161.46,170.69
42527,212.09,171.72,205.72,224.35,162.04,171.59
42528,213.3,172.7,207.81,225.7,162.04,170.81
42529,217.52,174.79,208.51,233.3,161.99,171.7
42530,217.37,174.8,208.51,233.13,161.99,171.12
42531,216.28,170.63,207.12,233.64,161.95,170.57
42534,215.73,170.08,210.61,231.61,162.21,171.01
42535,215.57,168.16,213.4,231.44,162.44,169.78
42536,214.14,167.17,211.66,229.59,162.44,170.24
42537,212.4464937113,166.61,210.26,226.72,162.8398342013,170
42538,215.318676461,168.1,213.75,230.94,163.2862153258,169.54
42541,213.4987231603,167.58,209.91,228.74,163.3754915506,170.19
42542,212.000307104,165.61,202.57,229.25,163.4647677755,169.03
42543,212.1735967684,164.68,202.23,230.43,164.0450632373,168.39
42544,211.1283624328,163.91,200.48,229.25,164.3575300244,168.42
42545,209.7617424414,164.04,202.57,225.87,164.3575300244,166.35
42548,211.4346617427,162.19,202.57,230.77,164.9824635987,165.92
42549,212.0807069905,161.23,202.92,232.62,164.9824635987,164.18
42550,210.7887728412,160.01,199.08,231.44,165.4734828356,164.04
42551,212.73,159.47,195.24,237.18,165.88,162.19
42552,212.48,158.67,194,237.52,165.65,161.53
42555,212.48,158.72,193.39,237.52,166.05,162.12
42556,208.3,159.97,191.07,228.4,166.32,162.41
42557,206.63,158.84,188.02,226.55,166.77,160.33
42558,202.63,159.46,188.1,217.43,166.95,161.87
42559,207.35,162.12,193.6,224.52,167.04,161.18
42562,205.97,161.93,191.22,222.33,166.81,162.24
42563,208.95,162.21,193.61,227.9,166.86,161.38
42564,211.05,162.32,196.67,231.27,166.99,161.19
42565,208.09,162.44,196.22,224.69,167.62,160.6
42566,206.16,160.35,194.34,222.49,167.3,160.23
42569,206.69,160.33,196.65,223.17,167.17,158.18
42570,202.59,157.57,193.25,217.09,166.9,157.86
42571,200.76,156.71,192.28,214.05,166.63,156.73
42572,200.93,156.75,191.68,214.56,166.23,157.22
42573,199.84,158.85,192.8,210.85,166.23,157.79
42576,198.14,159.1,193.56,207.13,165.65,159.38
42577,198.23,157.28,194.62,208.15,165.47,157.92
42578,200.27,157.59,196.77,211.69,165.29,157.75
42579,199.38,157.65,195.78,210.17,164.94,157.15
42580,201.92,157.78,196.94,215.24,164.63,157.43
42583,198.6,157.14,194.2,208.99,164.8,159.21
42584,197.79,157.25,194.3,207.13,164.54,160.05
42585,198.23,157.35,195.17,207.81,164.71,159.95
42586,197.56,156.6,193.68,207.13,164.54,158.81
42587,199.08,157.96,194.57,209.33,164.4,158.58
42590,200.33,158.95,194.62,211.69,163.55,158.71
42591,200.49,159.04,192.76,212.54,163.24,158.32
42592,200.51,159.93,193.04,212.03,162.66,158.61
42593,201.06,160.07,192.48,213.38,162.17,159.42
42594,199.63,161.94,192.61,209.83,159.89,159
42597,200.71,162.36,194.5,211.35,159.27,159.52
42598,200.87,162.94,194.87,211.19,159.05,159.08
42599,202.14,164.05,195.15,213.38,158.73,159.46
42600,202.41,163.78,195.33,213.89,158.51,158.87
42601,201.51,163.44,195.57,212.7,156.86,158.42
42604,201.99,162.71,194.41,214.73,156.01,158.42
42605,201.35,159.69,193.4,215.57,155.39,157.71
42606,200.26,158.34,191.48,215.07,153.91,157.76
42607,197.05,157.54,190.27,209.16,153.69,157.55
